id,text
ISimulatorScenario.java,"package edu.nd.dronology.services.core.items;

import java.util.List;

public interface ISimulatorScenario extends IPersistableItem {
	
	String getDescription();

	void setDescription(String description);

	String getCategory();

	void setCategory(String category);
	
	
	List<AssignedDrone> getAssignedDrones();
	List<String> getAssignedFlightPaths();

	boolean removeAssignedDrone(String droneId);

	boolean removeAssignedPath(String pathId);

	boolean addAssignedPath(String pathId);

	boolean addAssignedDrone(String droneId);
	
}
"
PVector.java,"package edu.nd.dronology.core.coordinate;

/**
 * A position on Earth, represented as an X, Y and Z coordinate in an
 * Earth centered Earth fixed reference frame.
 *
 * The origin of this frame is at the center of mass of the Earth. The X-axis
 * points towards where the equator meets the prime meridean (latitude 0,
 * longitude 0). The Z-axis points towards the geographic north pole (latitude
 * 90, longitude undefined). The Y-axis can be derived using right hand rule and
 * points towards latitude 0, longitude 90. All units are in meters.
 * 
 * @author Michael Murphy 
 * 
 */ 
public class PVector  extends AbstractPosition {
	private double x;
	private double y;
	private double z;

	/**
	 * @param x
	 *            the distance in meters along the axis that points from the
	 *            center of mass of the Earth towards where the equator meets
	 *            the prime meridean (latitude 0, longitude 0)
	 * @param y
	 *            the distance in meters along the axis that points from the
	 *            center of mass of the Earth towards latitude 0, longitude 90
	 * @param z
	 *            the distance in meters along the axis that points from the
	 *            center of mass of the Earth towards the geographic north pole
	 *            (latitude 90, longitude undefined)
	 */
	public PVector(double x, double y, double z) {
		this.x = x;
		this.y = y;
		this.z = z;
	}

	/**
	 * @return the x
	 */
	public double getX() {
		return x;
	}

	/**
	 * @return the y
	 */
	public double getY() {
		return y;
	}

	/**
	 * @return the z
	 */
	public double getZ() {
		return z;
	}

	/**
	 * @return the n-vector plus altitude for this position
	 */
	@Override
	public NVector toNVector() {
		/*
		 * The formula this code is based on can be found in a journal article
		 * called: ""A Non-singular Horizontal Position Representation"" by
		 * Kenneth Gade. You can find it at https://goo.gl/iCqdCn (see equation
		 * 23 in Appendix B.2.)
		 * 
		 * Note: equation 23 is unconventional as it swaps the z component with
		 * x component. This code follows the more common convention and returns
		 * z and x to their proper place
		 */
		double a = NVector.SEMI_MAJOR;
		double b = NVector.SEMI_MINOR;
		double e = Math.sqrt(1 - (b * b) / (a * a));
		double q = (1.0 - e * e) / (a * a) * this.z * this.z;
		double p = (this.y * this.y + this.x * this.x) / (a * a);
		double r = (p + q - Math.pow(e, 4.0)) / 6.0;
		double s = (Math.pow(e, 4) * p * q) / (4 * Math.pow(r, 3));
		double t = Math.pow((1.0 + s + Math.sqrt(s * (2.0 + s))), 1.0 / 3.0);
		double u = r * (1.0 + t + 1.0 / t);
		double v = Math.sqrt(u * u + Math.pow(e, 4.0) * q);
		double w = e * e * (u + v - q) / (2 * v);
		double k = Math.sqrt(u + v + w * w) - w;
		double d = (k * Math.sqrt(this.y * this.y + this.x * this.x)) / (k + e * e);
		double f = 1.0 / (Math.sqrt(d * d + this.z * this.z));
		double f2 = k / (k + e * e);
		double x = f * f2 * this.x;
		double y = f * f2 * this.y;
		double z = f * this.z;
		double alt = (k + e * e - 1) / k * Math.sqrt(d * d + this.z * this.z);

		return new NVector(x, y, z, alt);
	}

	/**
	 * @return the latitude, longitude, and altitude for this position
	 */
	@Override
	public LlaCoordinate toLlaCoordinate() {
		return toNVector().toLlaCoordinate();
	}

	@Override
	public int hashCode() {
		final int prime = 31;
		int result = 1;
		long temp;
		temp = Double.doubleToLongBits(x);
		result = prime * result + (int) (temp ^ (temp >>> 32));
		temp = Double.doubleToLongBits(y);
		result = prime * result + (int) (temp ^ (temp >>> 32));
		temp = Double.doubleToLongBits(z);
		result = prime * result + (int) (temp ^ (temp >>> 32));
		return result;
	}

	@Override
	public String toString() {
		return String.format(""PVector(%f, %f, %f)"", this.x, this.y, this.z);
	}
	
	@Override
	public boolean equals(Object obj) {
		if (this == obj)
			return true;
		if (obj == null)
			return false;
		if (!(obj instanceof PVector))
			return false;
		PVector other = (PVector) obj;
		if (Double.doubleToLongBits(x) != Double.doubleToLongBits(other.x))
			return false;
		if (Double.doubleToLongBits(y) != Double.doubleToLongBits(other.y))
			return false;
		if (Double.doubleToLongBits(z) != Double.doubleToLongBits(other.z))
			return false;
		return true;
	}

	@Override
	public PVector toPVector() {
		return this;
	}
}
"
FlightRouteInfo.java,"package edu.nd.dronology.services.core.info;

import java.util.ArrayList;
import java.util.Collections;
import java.util.List;

import edu.nd.dronology.core.util.Waypoint;

public class FlightRouteInfo extends RemoteInfoObject {

	/**
	 * 
	 */
	private static final long serialVersionUID = -7327376857430499641L;
	private String category;
	private List<Waypoint> waypoints = new ArrayList<>();
	private long dateCreated;
	private long dateModified;
	private double length;
	private String description;

	public FlightRouteInfo(String name, String id) {
		super(name, id);
	}

	public String getCategory() {
		return category;
	}

	public void setCategory(String category) {
		this.category = category;

	}

	public List<Waypoint> getWaypoints() {
		return Collections.unmodifiableList(waypoints);
	}

	public void setDateModified(long dateModified) {
		this.dateModified = dateModified;
	}

	public void setDateCreated(long dateCreated) {
		this.dateCreated = dateCreated;
	}

	public void addWaypoint(Waypoint waypoint) {
		waypoints.add(waypoint);
	}

	public void removeWaypoint(Waypoint waypoint) {
		waypoints.remove(waypoint);
	}

	public double getRouteLength() {
		return length;
	}

	public long getDateCreated() {
		return dateCreated;
	}

	public long getDateModified() {
		return dateModified;
	}

	public void setRouteLength(double length) {
		this.length = length;

	}

	public String getDescription() {
		return description;
	}

	public void setDescription(String description) {
		this.description = description;
	}

}
"
SimulatorScenarioXStreamPersistor.java,"package edu.nd.dronology.services.core.persistence.internal;

import java.io.BufferedInputStream;
import java.io.BufferedOutputStream;
import java.io.BufferedReader;
import java.io.BufferedWriter;
import java.io.IOException;
import java.io.InputStream;
import java.io.InputStreamReader;
import java.io.OutputStream;
import java.io.OutputStreamWriter;
import java.nio.charset.Charset;
import java.util.zip.GZIPInputStream;
import java.util.zip.GZIPOutputStream;

import com.thoughtworks.xstream.XStream;
import com.thoughtworks.xstream.io.xml.XppDriver;

import edu.nd.dronology.services.core.items.ISimulatorScenario;
import edu.nd.dronology.services.core.persistence.DronologyPersistenceUtil;
import edu.nd.dronology.services.core.persistence.IPersistenceManager;
import edu.nd.dronology.services.core.persistence.PersistenceException;
import net.mv.logging.ILogger;
import net.mv.logging.LoggerProvider;

public class SimulatorScenarioXStreamPersistor implements IPersistenceManager<ISimulatorScenario> {

	private static final XStream xstream = new XStream(new XppDriver());
	private static ILogger LOGGER = LoggerProvider.getLogger(SimulatorScenarioXStreamPersistor.class);

	static final boolean useCompression = false;

	@Override
	public ISimulatorScenario open(InputStream fin) throws PersistenceException {
		DronologyPersistenceUtil.preprocessStream(xstream);
	//	 xstream.setMode(XStream.);
		// xstream.addImplicitCollection(ImplMMEArtifactType.class, ""children"");
		
		if (useCompression) {
			return loadedCompressedStream(fin);
		} else {
			return loadUncompressedStream(fin);
		}
	}

	private ISimulatorScenario loadUncompressedStream(InputStream fin) throws PersistenceException {
		try {
			InputStreamReader reader = new InputStreamReader(new BufferedInputStream(fin), Charset.forName(""UTF-8""));
			Object model = xstream.fromXML(reader);
			return (ISimulatorScenario) model;
		} catch (Exception e) {
			throw new PersistenceException(e);
		} finally {
			try {
				if (fin != null) {
					fin.close();
				}
			} catch (Exception e) {
				LOGGER.error(e);
			}
		}
	}

	private ISimulatorScenario loadedCompressedStream(InputStream fin) throws PersistenceException {
		InputStream zIn = null;
		try {
			zIn = new GZIPInputStream(fin);
			Object model = xstream.fromXML(new BufferedReader(new InputStreamReader(zIn, ""UTF-8"")));

			return (ISimulatorScenario) model;
		} catch (IOException e) {
			throw new PersistenceException(e);
		} finally {
			try {
				if (zIn != null) {
					zIn.close();
				}
				if (fin != null) {
					fin.close();
				}
			} catch (Exception e) {
				LOGGER.error(e);
			}

		}
	}
 
	@Override
	public boolean save(ISimulatorScenario o, OutputStream fout) throws PersistenceException {
		DronologyPersistenceUtil.preprocessStream(xstream);
		// xstream.setMode(XStream.ID_REFERENCES);
		// xstream.addImplicitCollection(ImplMMEArtifactType.class, ""children"");
		// xstream.addImplicitMap(ImplMEEvent.class, ""relatedEvents"", ImplMEEvent.class, ""relatedEvents"");

		if (useCompression) {
			return saveCompressedStream(o, fout);
		} else {
			return saveUncompressedStream(o, fout);
		}

	}

	private boolean saveUncompressedStream(ISimulatorScenario o, OutputStream fout) throws PersistenceException {
		OutputStreamWriter writer = null;
		try {
			writer = new OutputStreamWriter(new BufferedOutputStream(fout), Charset.forName(""UTF-8""));
			xstream.toXML(o, writer);
			return true;
		} catch (Exception e) {
			throw new PersistenceException(e);
		} finally {
			try {
				if (writer != null) {
					writer.close();
				}
				if (fout != null) {
					fout.close();
				}
			} catch (IOException e) {
				LOGGER.error(e);
			}
		}

	}

	private boolean saveCompressedStream(ISimulatorScenario o, OutputStream fout) throws PersistenceException {
		try {
			GZIPOutputStream zOut = new GZIPOutputStream(fout);
			xstream.toXML(o, new BufferedWriter(new OutputStreamWriter(zOut, ""UTF-8"")));

			zOut.close();
			fout.close();

			return true;
		} catch (Exception e) {
			throw new PersistenceException(e);
		}
	}

}
"
AreaMappingXStreamPersistor.java,"package edu.nd.dronology.services.core.persistence.internal;

import java.io.BufferedInputStream;
import java.io.BufferedOutputStream;
import java.io.BufferedReader;
import java.io.BufferedWriter;
import java.io.IOException;
import java.io.InputStream;
import java.io.InputStreamReader;
import java.io.OutputStream;
import java.io.OutputStreamWriter;
import java.nio.charset.Charset;
import java.util.zip.GZIPInputStream;
import java.util.zip.GZIPOutputStream;

import com.thoughtworks.xstream.XStream;
import com.thoughtworks.xstream.io.xml.XppDriver;

import edu.nd.dronology.services.core.items.IAreaMapping;
import edu.nd.dronology.services.core.persistence.DronologyPersistenceUtil;
import edu.nd.dronology.services.core.persistence.IPersistenceManager;
import edu.nd.dronology.services.core.persistence.PersistenceException;
import net.mv.logging.ILogger;
import net.mv.logging.LoggerProvider;

public class AreaMappingXStreamPersistor implements IPersistenceManager<IAreaMapping> {

	private static final XStream xstream = new XStream(new XppDriver());
	private static ILogger LOGGER = LoggerProvider.getLogger(AreaMappingXStreamPersistor.class);

	static final boolean useCompression = false;

	@Override
	public IAreaMapping open(InputStream fin) throws PersistenceException {
		DronologyPersistenceUtil.preprocessStream(xstream);
	//	 xstream.setMode(XStream.);
		// xstream.addImplicitCollection(ImplMMEArtifactType.class, ""children"");
		
		if (useCompression) {
			return loadedCompressedStream(fin);
		} else {
			return loadUncompressedStream(fin);
		}
	}

	private IAreaMapping loadUncompressedStream(InputStream fin) throws PersistenceException {
		try {
			InputStreamReader reader = new InputStreamReader(new BufferedInputStream(fin), Charset.forName(""UTF-8""));
			Object model = xstream.fromXML(reader);
			return (IAreaMapping) model;
		} catch (Exception e) {
			throw new PersistenceException(e);
		} finally {
			try {
				if (fin != null) {
					fin.close();
				}
			} catch (Exception e) {
				LOGGER.error(e);
			}
		}
	}

	private IAreaMapping loadedCompressedStream(InputStream fin) throws PersistenceException {
		InputStream zIn = null;
		try {
			zIn = new GZIPInputStream(fin);
			Object model = xstream.fromXML(new BufferedReader(new InputStreamReader(zIn, ""UTF-8"")));

			return (IAreaMapping) model;
		} catch (IOException e) {
			throw new PersistenceException(e);
		} finally {
			try {
				if (zIn != null) {
					zIn.close();
				}
				if (fin != null) {
					fin.close();
				}
			} catch (Exception e) {
				LOGGER.error(e);
			}

		}
	}
 
	@Override
	public boolean save(IAreaMapping o, OutputStream fout) throws PersistenceException {
		DronologyPersistenceUtil.preprocessStream(xstream);
		// xstream.setMode(XStream.ID_REFERENCES);
		// xstream.addImplicitCollection(ImplMMEArtifactType.class, ""children"");
		// xstream.addImplicitMap(ImplMEEvent.class, ""relatedEvents"", ImplMEEvent.class, ""relatedEvents"");

		if (useCompression) {
			return saveCompressedStream(o, fout);
		} else {
			return saveUncompressedStream(o, fout);
		}

	}

	private boolean saveUncompressedStream(IAreaMapping o, OutputStream fout) throws PersistenceException {
		OutputStreamWriter writer = null;
		try {
			writer = new OutputStreamWriter(new BufferedOutputStream(fout), Charset.forName(""UTF-8""));
			xstream.toXML(o, writer);
			return true;
		} catch (Exception e) {
			throw new PersistenceException(e);
		} finally {
			try {
				if (writer != null) {
					writer.close();
				}
				if (fout != null) {
					fout.close();
				}
			} catch (IOException e) {
				LOGGER.error(e);
			}
		}

	}

	private boolean saveCompressedStream(IAreaMapping o, OutputStream fout) throws PersistenceException {
		try {
			GZIPOutputStream zOut = new GZIPOutputStream(fout);
			xstream.toXML(o, new BufferedWriter(new OutputStreamWriter(zOut, ""UTF-8"")));

			zOut.close();
			fout.close();

			return true;
		} catch (Exception e) {
			throw new PersistenceException(e);
		}
	}

}
"
AbstractMessage.java,"package edu.nd.dronology.core.vehicle.manageddroneinternal.message;

public abstract class AbstractMessage {
}
"
UAVMappingInfo.java,"package edu.nd.dronology.services.core.info;

public class UAVMappingInfo extends RemoteInfoObject {

	/**
	 * 
	 */
	private static final long serialVersionUID = -2373680748153869356L;

	public UAVMappingInfo() {
		super("""", """");
	}

}
"
WriteDispatcher.java,"package edu.nd.dronology.gstation.connector.dispatch;

import java.io.IOException;
import java.io.OutputStream;
import java.net.Socket;
import java.util.concurrent.BlockingQueue;
import java.util.concurrent.atomic.AtomicBoolean;

import edu.nd.dronology.core.vehicle.commands.IDroneCommand;
import net.mv.logging.ILogger;
import net.mv.logging.LoggerProvider;

/**
 * Writer Thread takes items from the outbound queue and writes it to the
 * socket.
 * 
 * @author Michael Vierhauser
 *
 */
public class WriteDispatcher implements Runnable {

	private OutputStream outputStream;
	private AtomicBoolean cont = new AtomicBoolean(true);
	private BlockingQueue<IDroneCommand> outputQueue;
	private static final ILogger LOGGER = LoggerProvider.getLogger(WriteDispatcher.class);

	public WriteDispatcher(Socket pythonSocket, BlockingQueue<IDroneCommand> outputQueue) {
		try {
			outputStream = pythonSocket.getOutputStream();
			this.outputQueue = outputQueue;
			cont.set(true);
		} catch (IOException e) {
			LOGGER.error(e);
		}
	}

	@Override
	public void run() {
		LOGGER.info(""Write-Dispatcher started"");
		try {
			while (cont.get()) {
				try {
					IDroneCommand toSend = outputQueue.take();
					if (toSend instanceof MarkerObject) {
						continue;
					}
					LOGGER.hwInfo(""Sending Command to UAV -"" + toSend.toString());
					toSend.timestamp();
					outputStream.write(toSend.toJsonString().getBytes());
					outputStream.write(System.getProperty(""line.separator"").getBytes());
					outputStream.flush();
				} catch (Exception e) {
					LOGGER.error(e); 

				}
			}
			LOGGER.info(""Writer Thread shutdown"");
			try {
				outputStream.close();
			} catch (IOException e) {
				LOGGER.error(e);
			}
		} catch (Throwable t) {
			t.printStackTrace();
		}
	}

	public void tearDown() {
		cont.set(false);
		try {
			outputQueue.put(new MarkerObject());
		} catch (InterruptedException e) {
			LOGGER.error(e);
		}
	}

	public class MarkerObject implements IDroneCommand {

		/**
		 * 
		 */
		private static final long serialVersionUID = 7890483609236721982L;

		@Override
		public String toJsonString() {
			// TODO Auto-generated method stub
			return null;
		}

		@Override
		public void timestamp() {
			// TODO Auto-generated method stub

		}

		@Override
		public String getUAVId() {
			// TODO Auto-generated method stub
			return null;
		}

	}

}
"
KMLMapCreator.java,"package edu.nd.dronology.misc.kml;

import java.io.BufferedReader;
import java.io.File;
import java.io.FileNotFoundException;
import java.io.FileReader;
import java.io.FileWriter;
import java.io.IOException;
import java.io.Writer;
import java.nio.file.Files;
import java.nio.file.Paths;
import java.util.ArrayList;
import java.util.List;

import edu.nd.dronology.gstation.connector.messages.UAVMessageFactory;
import edu.nd.dronology.gstation.connector.messages.UAVStateMessage;

public class KMLMapCreator {

	private static final String UAVID = ""IRIS2"";
	private String name = ""result"";
	private String datapath = ""d:\\kmlexport"";

	public static void main(String[] args) {

		new KMLMapCreator().createKMLFile(""d:\\log.log"");

	}

	public void createKMLFile(String logfile) {

		List<UAVStateMessage> messages = readMessages(logfile);

		String kmlString = createKMLBody(messages);

		writeToFile(kmlString);
	}

	private List<UAVStateMessage> readMessages(String logfile) {
		List<UAVStateMessage> messageList = new ArrayList<>();
		try {

			List<String> lines = Files.readAllLines(Paths.get(logfile));

			lines.forEach(l -> messageList.add(parseLine(l)));
			return messageList;
		} catch (IOException e) {
			// TODO Auto-generated catch block
			e.printStackTrace();
		}
		return messageList;
	}

	private UAVStateMessage parseLine(String l) {
		int start = l.indexOf(""{"");
		String msgText = l.substring(start);

		UAVStateMessage msg;
		try {
			msg = (UAVStateMessage) UAVMessageFactory.create(msgText);
			return msg;
		} catch (Exception e) {
			// TODO Auto-generated catch block
			e.printStackTrace();
		}
		return null;

	}

	private void writeToFile(String kmlString) {
		File testexists = new File(datapath + ""/"" + name + "".kml"");
		Writer fwriter;

		if (!testexists.exists()) {
			try {

				fwriter = new FileWriter(datapath + ""/"" + name + "".kml"");
				fwriter.write(kmlString);
				fwriter.flush();
				fwriter.close();
			} catch (IOException e1) {
				// TODO Auto-generated catch block
				e1.printStackTrace();
			}
		}

		else {

			// schleifenvariable
			String filecontent = """";

			ArrayList<String> newoutput = new ArrayList<String>();
			;

			try {
				BufferedReader in = new BufferedReader(new FileReader(testexists));
				while ((filecontent = in.readLine()) != null)

					newoutput.add(filecontent);

			} catch (FileNotFoundException e1) {
				// TODO Auto-generated catch block
				e1.printStackTrace();
			} catch (IOException e1) {
				// TODO Auto-generated catch block
				e1.printStackTrace();
			}

			// newoutput.add(2, kmlelement);

			String rewrite = """";
			for (String s : newoutput) {
				rewrite += s;
			}

			try {
				fwriter = new FileWriter(datapath + ""/"" + name + "".kml"");
				fwriter.write(rewrite);
				fwriter.flush();
				fwriter.close();
			} catch (IOException e) {
				// TODO Auto-generated catch block
				e.printStackTrace();
			}

		}

	}

	private final String kmlstart = ""<?xml version=\""1.0\"" encoding=\""utf-8\""?>\n""
			+ ""<kml xmlns=\""http://www.opengis.net/kml/2.2\"">\n"";

	// private final String kmlelement = ""\t<Placemark>\n"" + ""\t<name>WP%num</name>\n"" + ""\t<description>"" + name
	// + ""</description>\n"" + ""\t<Point>\n"" + ""\t\t<coordinates>%lon,%lat,%alt</coordinates>\n"" + """"
	// + ""\t<gx:TimeSpan>\n""
	// + ""\t<begin>%time</begin>\n""
	// + ""\t</gx:TimeSpan>\n""
	// + ""\t</Point>\n""
	// + ""\t</Placemark>\n"";
	//

	private final String kmlelement = ""\t<Placemark>\n"" + ""\t<name>WP%num</name>\n"" + ""\t<description> %desc""
			+ ""</description>\n"" + ""\t<LineString>\n"" + ""<extrude>1</extrude>"" + ""<tessellate>1</tessellate>""
			+ ""<altitudeMode>absolute</altitudeMode>"" + ""\t\t<coordinates>%coords</coordinates>\n"" + ""</LineString>""
			+ ""\t</Placemark>\n"";

	private String createKMLBody(List<UAVStateMessage> messages) {

		String kmlend = ""</kml>"";

		ArrayList<String> content = new ArrayList<String>();
		content.add(kmlstart);

		StringBuilder cordBuilder = new StringBuilder();
		for (UAVStateMessage m : messages) {
			String res = createKMLElement(m);
			if (res != null) {
				cordBuilder.append(res);
			}
		}

		String kmElement = kmlelement.replace(""%coords"", cordBuilder.toString());
		kmElement = kmElement.replace(""%desc"", UAVID);
		content.add(kmElement);
		content.add(kmlend);

		StringBuilder sb = new StringBuilder();
		content.forEach(str -> {
			sb.append(str);
			sb.append(""\n"");
		});
		return sb.toString();

	}

	private String createKMLElement(UAVStateMessage m) {

		if (!m.getUavid().equals(UAVID)) {
			return null;
		}

		StringBuilder sb = new StringBuilder();
		sb.append(m.getLocation().getLongitude());
		sb.append("","");
		sb.append(m.getLocation().getLatitude());
		sb.append("","");
		sb.append(m.getLocation().getAltitude());
		sb.append("","");

		return sb.toString();
	}
}
"
IUAVEquipmentTypeRegistration.java,"package edu.nd.dronology.services.core.items;

import java.io.Serializable;

public interface IUAVEquipmentTypeRegistration  extends IPersistableItem {

	String getDescription();

	void setDescription(String description);

	Serializable getAttribute(String key);

	void addAttribute(String key, Serializable value);

	
}
"
PlanPool.java,"package edu.nd.dronology.core.flight;

import java.util.ArrayList;
import java.util.Collections;
import java.util.List;

import edu.nd.dronology.core.exceptions.DroneException;
import edu.nd.dronology.core.exceptions.FlightZoneException;
import edu.nd.dronology.core.util.DummyLockObject;
import net.mv.logging.ILogger;
import net.mv.logging.LoggerProvider;

/**
 * The {@link PlanPool} manages pending, executing, and completed plans for a single UAV.
 * 
 * @author Michael Vierhauser
 *
 */
public class PlanPool {

	private static final ILogger LOGGER = LoggerProvider.getLogger(PlanPool.class);

	private DummyLockObject lockObject = new DummyLockObject();
	private final List<IFlightPlan> pendingPlans = Collections.synchronizedList(new ArrayList<>());
	private IFlightPlan currentPlan;
	private final List<IFlightPlan> completedPlans = Collections.synchronizedList(new ArrayList<>());
	private String id; 

	public PlanPool(String id) {
		this.id = id;
	}

	public void setCurrentFlightCompleted() throws DroneException {
		synchronized (lockObject) {
			if (currentPlan == null) {
				throw new DroneException(""No active Plan to complete!"");
			}
			completedPlans.add(currentPlan);
			try {
				currentPlan.setStatusToCompleted();
			} catch (FlightZoneException e) {
				LOGGER.error(e); 
			}
			LOGGER.trace(""Plan '"" + currentPlan.getFlightID() + ""' completed"");
			currentPlan = null;
		}

	}

	public void setNextPlanToCurrent() throws DroneException {
		synchronized (lockObject) { 
			if (currentPlan != null) {
				throw new DroneException(""Current plan not completed!"");
			}
			if (pendingPlans.isEmpty()) {
				throw new DroneException(""No pending flights scheduled!"");
			}
			currentPlan = pendingPlans.remove(0);

			LOGGER.info(id + "" - Plan '"" + currentPlan.getFlightID() + ""' setActive"");
		}

	}

	public void addPlan(IFlightPlan plan) { 
		LOGGER.info(""New Flight Plan '"" + plan.getFlightID() + ""' scheduled for "" + id);
		pendingPlans.add(plan);

	}

	public boolean hasPendingPlans() {
		return pendingPlans.size() > 0;
	}

	public IFlightPlan getCurrentPlan() {
		return currentPlan;
	}

	public List<IFlightPlan> getPendingPlans() {
		return Collections.unmodifiableList(new ArrayList<>(pendingPlans));
	}

	public List<IFlightPlan> getCompletedPlans() {
		return Collections.unmodifiableList(new ArrayList<>(completedPlans));
	}
 
	public void overridePlan(IFlightPlan masterPlan) {
		synchronized (this) {
			if (currentPlan != null) {
				LOGGER.info(""Current flight plan '"" + currentPlan.getFlightID() + ""' cancelled"");
				LOGGER.missionError(""Current flight plan '"" + currentPlan.getFlightID() + ""' "" + id + "" cancelled"");
				currentPlan = null;
			}
			if (pendingPlans.size() > 0) {
				LOGGER.info(pendingPlans.size() + "" Pending flight plans cancelled"");
				LOGGER.missionError(pendingPlans.size() + "" Pending flight plans for "" + id + "" cancelled"");
				pendingPlans.clear();
			}
			currentPlan = masterPlan;
		} 

	}

	public void cancelPendingPlans() { 
		if (pendingPlans.size() > 0) {
			LOGGER.info(pendingPlans.size() + "" Pending flight plans cancelled"");
			LOGGER.missionError(pendingPlans.size() + "" Pending flight plans for "" + id + "" cancelled"");
			pendingPlans.clear();
		}
	}
}
"
DronologyConstants.java,"package edu.nd.dronology.services.core.util;

import java.io.File;

public class DronologyConstants {
	public static final String DEFAULT_ROOT_FOLDER = ""D:"" + File.pathSeparator + ""dronology-workspace""
			+ File.pathSeparator;

	public static final String DRONOLOGY_ROOT_FOLDER = ""dronology-workspace"";

	public static final String EXTENSION_FLIGHTROUTE = ""froute"";
	public static final String EXTENSION_REGISTRATION = ""reg"";
	public static final String EXTENSION_TYPEREGISTRATION = ""type"";
	public static final String EXTENSION_EQUIPMENT_TYPEREGISTRATION = ""type"";

	public static final String FOLDER_FLIGHTROUTE = ""flightroute"";
	public static final String FOLDER_REGISTRATION = ""registration"";

	public static final String FOLDERN_SIM_SCENARIO = ""simscenario"";
	public static final String EXTENSION_SIM_SCENARIO = ""sim"";

	public static final String EXTENSION_MISSION = ""mission"";
	public static final String EXTENSION_AREA = ""area"";

	public static final String FOLDER_AREAMAPPING = ""areamapping"";

	public static final String FOLDER_MISSIONPLANNING = ""missionplanning"";
}
"
AbstractUAVMessage.java,"package edu.nd.dronology.gstation.connector.messages;

import java.io.Serializable;
import java.util.HashMap;
import java.util.Map;
import java.util.Map.Entry;
import java.util.Set;

import edu.nd.dronology.core.monitoring.ArtifactIdentifier;
import edu.nd.dronology.core.monitoring.IMonitorableMessage;
import edu.nd.dronology.core.monitoring.messages.UAVMonitorableMessage.MessageType;
import edu.nd.dronology.core.util.PreciseTimestamp;

public class AbstractUAVMessage<T> implements Serializable, IMonitorableMessage {

	private static final long serialVersionUID = 8470856533906132618L;

	private transient PreciseTimestamp receiveTimestamp;
	private long sendtimestamp;

	protected String type;
	protected final Map<String, T> data = new HashMap<>();
	protected String uavid;
	private String groundstationid;

	public AbstractUAVMessage(String type, String groundstationid, String uavid) {
		this.type = type;
		this.uavid = uavid;
		this.groundstationid = groundstationid;
		this.receiveTimestamp = PreciseTimestamp.create();
	}

	public void timestamp() {
		this.receiveTimestamp = PreciseTimestamp.create();

	}

	@Override
	public PreciseTimestamp getTimestamp() {
		return receiveTimestamp;
	}

	public long getSendtimestamp() {
		return sendtimestamp;
	}

	@Override
	public String toString() {
		return UAVMessageFactory.GSON.toJson(this);
	}

	@Override
	public String getUavid() {
		return uavid;
	}

	public void setUavid(String uavid) {
		this.uavid = uavid;
	}

	public void addPropery(String key, T value) {
		data.put(key, value);

	}

	public T getProperty(String key) {
		return data.get(key);

	}

	public Set<Entry<String, T>> getProperties() {
		return data.entrySet();
	}

	public void setType(String type) {
		this.type = type;

	}

	public String getGCSId() {
		return groundstationid;
	}

	@Override
	public ArtifactIdentifier<?> getIdentifier() {
		return new ArtifactIdentifier(ArtifactIdentifier.ROOT, groundstationid, uavid, getClass().getSimpleName());

	}

	@Override
	public String getData() {
		return this.toString();
	}

	@Override
	public MessageType getType() {
		return MessageType.GCS_MONITORING;
	}

}
"
DelayTask.java,"package edu.nd.dronology.services.extensions.missionplanning.tasks;

import net.mv.logging.ILogger;
import net.mv.logging.LoggerProvider;

/**
 * Delay tasks specifying a delay after a route has been executed before commencing with the next round. 
 * 
 * @author Michael Vierhauser
 *
 */
public class DelayTask extends AbstractMissionTask {
	private static final ILogger LOGGER = LoggerProvider.getLogger(DelayTask.class);

	private final double duration;
	private long startTime;

	/**
	 * 
	 * @param uavID
	 * @param taskName
	 * @param duration
	 *          in seconds
	 */
	protected DelayTask(String uavID, String taskName, double duration) {
		super(uavID, taskName);
		this.duration = duration;
	}

	public double getDuration() {
		return duration;
	}

	public void startDelayTask() {
		LOGGER.info(""Delay started for UAV '"" + getUAVId() + ""' duration: "" + duration);
		startTime = System.currentTimeMillis();
	}

	public boolean isFinished() {
		boolean finished = System.currentTimeMillis() - startTime > duration * 1000;

		if (finished) {
			LOGGER.info(""Delay finished for UAV '"" + getUAVId() + ""'"");
		}
		return finished;

	}

}"
